@id,@type,@lat,@lon,name,operator,substation,frequency,voltage
307705370,way,46.5921789,14.6436920,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
308613837,way,47.9387480,13.0705629,,Salzburg AG,minor_distribution,50,30000
308781050,way,46.5209885,14.5772356,,Kraftwerk Blasnitzen GmbH,transmission,50,20000
309628313,way,46.6810211,14.3969121,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
309628321,way,46.6842003,14.4211140,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
309628323,way,46.7178721,14.4333184,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
309628324,way,46.6926170,14.3652317,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
309628325,way,46.7154091,14.3774353,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
309628344,way,46.7032269,14.4194774,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
309628346,way,46.7157507,14.4190151,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
310783232,way,46.6714162,15.3980486,Arnfels/Zollhaus,E-Steiermark,minor_distribution,500,20000;400
311362611,way,46.8421932,13.5263766,,KNG-Kärnten Netz GmbH,minor_distribution,,20000
312265392,way,47.6854350,13.0930087,,Salzburg AG,minor_distribution,50,30000
312588765,way,47.4239992,12.8466386,,SalzburgAG,minor_distribution,50,30000
313004828,way,46.6491074,14.4526025,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
313004829,way,46.6488540,14.4745453,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
313064961,way,47.0793289,13.5812908,,,minor_distribution,50,30000
313074939,way,47.1078220,13.4716148,,,minor_distribution,50,30000
313539656,way,47.0741003,13.8647545,,,minor_distribution,50,30000
313541478,way,47.0731441,13.8367891,,,minor_distribution,50,30000
313543530,way,47.0771626,13.8171469,,,minor_distribution,50,30000
313548294,way,47.3967119,13.2180193,,,minor_distribution,50,30000
313568890,way,47.0815155,13.6903800,,,minor_distribution,50,30000
313568891,way,47.0946720,13.6144747,,,minor_distribution,50,30000
313568892,way,47.0963585,13.6157281,,,minor_distribution,50,30000
313569907,way,47.0957023,13.6677504,,Salzburg AG,minor_distribution,50,30000
313571242,way,47.0726072,13.7472923,,,minor_distribution,50,30000
313571245,way,47.0768899,13.7373249,,,minor_distribution,50,30000
313571246,way,47.0660505,13.7624993,,Salzburg AG,minor_distribution,50,30000
313571248,way,47.0875618,13.7173441,,Salzburg AG,minor_distribution,50,30000
313572045,way,47.0626125,13.7767392,,,minor_distribution,50,30000
313572685,way,47.0778994,13.7304398,,,minor_distribution,50,30000
313573733,way,47.1275241,13.7882220,,,minor_distribution,50,30000
313574832,way,47.1223983,13.8129714,,Salzburg AG,minor_distribution,50,30000
313678174,way,47.4492750,13.3803384,,,minor_distribution,50,30000
313682495,way,47.4154870,13.3863108,,,minor_distribution,50,30000
313682496,way,47.4220053,13.3667544,,,minor_distribution,50,30000
313684020,way,47.4172823,13.3155709,,,minor_distribution,50,30000
313684022,way,47.4228272,13.3530289,,,minor_distribution,50,30000
313684761,way,47.4200560,13.3069460,,,minor_distribution,50,30000
313686866,way,47.4750834,13.2674987,,,minor_distribution,50,30000
313686869,way,47.4678860,13.2618187,,,minor_distribution,50,30000
313690363,way,47.4293401,13.2264080,,,minor_distribution,50,30000
313690367,way,47.4379515,13.2142253,,,minor_distribution,50,30000
313695184,way,47.3708062,13.3897319,,,minor_distribution,50,30000
313695185,way,47.3719513,13.3859988,,,minor_distribution,50,30000
313695189,way,47.3883927,13.4039518,,,minor_distribution,50,30000
313696767,way,47.3742897,13.4558147,,,minor_distribution,50,30000
313696787,way,47.3719634,13.4242782,,,minor_distribution,50,30000
313696788,way,47.3681883,13.4218895,,,minor_distribution,50,30000
313697651,way,47.3962882,13.4842032,,,minor_distribution,50,30000
313697655,way,47.3882704,13.4861400,,,minor_distribution,50,30000
313702140,way,47.4277907,13.5591678,,,minor_distribution,50,30000
313702141,way,47.3905058,13.5046263,,,minor_distribution,50,30000
313702145,way,47.4036984,13.5562678,,,minor_distribution,50,30000
313702156,way,47.3974125,13.5246558,,,minor_distribution,50,30000
313703569,way,47.4340703,13.5008043,,,minor_distribution,50,30000
313703570,way,47.4327191,13.4934956,,,minor_distribution,50,30000
313721452,way,47.2689074,13.4972723,,,minor_distribution,50,30000
313721817,way,47.2515724,13.5135160,,,minor_distribution,50,30000
313727389,way,47.1055382,13.5911579,,,minor_distribution,50,30000
313729437,way,47.1580838,13.4963857,,,minor_distribution,50,30000
313729907,way,47.1605844,13.4847286,,,minor_distribution,50,30000
313758294,way,47.3686505,13.2159520,,,minor_distribution,50,30000
313763180,way,47.9310250,13.1062175,,Salzburg Netz,minor_distribution,50,30000
313763181,way,47.9306419,13.1491718,,Salzburg AG,minor_distribution,50,30000
313763182,way,47.9230628,13.1422468,,Salzburg AG,minor_distribution,50,30000
313763603,way,47.9462232,13.1742981,,Salzburg Netz,minor_distribution,50,30000
313764679,way,47.8995437,13.1688926,,,minor_distribution,50,30000
313764684,way,47.9050094,13.1759018,,Salzburg AG,minor_distribution,50,30000
313764685,way,47.9089300,13.1796581,,Salzburg AG,minor_distribution,50,30000
313764825,way,47.8723340,13.1438392,,Salzburg Netz,minor_distribution,50,30000
313764828,way,47.8717446,13.1402281,,Salzburg Netz,minor_distribution,50,30000
313765096,way,47.8842095,13.1216962,,Salzburg Netz,minor_distribution,50,30000
313765097,way,47.8793735,13.1229369,,Salzburg Netz,minor_distribution,50,30000
313791099,way,47.3205856,13.1853861,,,minor_distribution,50,30000
313792600,way,47.2237636,13.1968678,,EAG,minor_distribution,50,30000
313794535,way,47.2451151,12.2476230,,,minor_distribution,50,30000
313796052,way,47.8803034,13.0528543,,Salzburg Netz,minor_distribution,50,30000
313802036,way,47.9247063,12.9687289,,Salzburg Netz,minor_distribution,50,30000
313802037,way,47.9346904,12.9527686,,Salzburg Netz,minor_distribution,50,30000
313802939,way,47.9942673,12.8964385,,Salzburg AG,minor_distribution,50,30000
313802942,way,47.9621714,12.9146671,,Salzburg AG,minor_distribution,50,30000
313810242,way,48.0176200,12.9812433,,Salzburg AG,minor_distribution,50,30000
313811036,way,47.9928453,13.0602664,,Salzburg AG,minor_distribution,,20000;400
313812095,way,47.9790895,13.0441315,Berndorf Grub,Salzburg AG,minor_distribution,50,30000
313813901,way,47.9433186,13.0538254,,Salzburg AG,minor_distribution,50,30000
313813905,way,47.9442139,13.0402435,,Salzburg AG,minor_distribution,50,30000
313816138,way,47.9549093,12.9984811,,Salzburg Netz,minor_distribution,50,30000
313816140,way,47.9503938,13.0056200,,Salzburg AG,minor_distribution,50,30000
313816143,way,47.9602233,12.9855313,,Salzburg AG,minor_distribution,50,30000
313816914,way,47.9764304,12.9670446,,Salzburg AG,minor_distribution,50,30000
313817551,way,47.9735001,13.0100500,,Salzburg Netz,minor_distribution,50,30000
313817553,way,47.9671534,13.0111148,,Salzburg Netz,minor_distribution,50,30000
313817554,way,47.9839377,13.0150856,,Salzburg Netz,minor_distribution,50,30000
313819979,way,47.9350551,13.0160787,,Salzburg AG,minor_distribution,50,30000
313827779,way,47.9851868,13.0721265,Asperting,Salzburg AG,minor_distribution,50,30000
313834692,way,47.9685750,13.3283083,,EAG,minor_distribution,50,30000
313835708,way,47.9829458,13.2708401,,EAG,minor_distribution,50,30000
313837272,way,47.9722286,13.2979941,,EAG,minor_distribution,50,30000
313837277,way,47.9680685,13.2816649,,EAG,minor_distribution,50,30000
313842590,way,47.9553466,13.1765484,,Salzburg AG,minor_distribution,50,30000
313843121,way,47.9721581,13.1249856,,Salzburg AG,minor_distribution,50,30000
313843123,way,47.9548092,13.1528571,,Salzburg Netz,minor_distribution,50,30000
313846820,way,47.9051863,13.2192196,,Salzburg AG,minor_distribution,50,30000
313846822,way,47.9095151,13.1942586,,Salzburg AG,minor_distribution,50,30000
313846826,way,47.9083812,13.2062736,,Salzburg AG,minor_distribution,50,30000
313848435,way,47.9127114,13.2106933,,Salzburg AG,minor_distribution,50,30000
313848447,way,47.9231453,13.2220575,,Salzburg AG,minor_distribution,50,30000
313849286,way,47.9349610,13.2260467,,Salzburg AG,minor_distribution,50,30000
313849288,way,47.9489585,13.2228559,,Salzburg Netz,minor_distribution,50,30000
313849290,way,47.9341582,13.2386858,,Salzburg AG,minor_distribution,50,30000
313849291,way,47.9451506,13.2278110,,Salzburg AG,minor_distribution,50,30000
313850313,way,47.9482812,13.2484884,,Salzburg AG,minor_distribution,50,30000
313850523,way,47.9582906,13.2397440,,Salzburg AG,minor_distribution,50,30000
313850524,way,47.9597193,13.2425668,,Salzburg AG,minor_distribution,50,30000
314041842,way,47.4480691,12.6883393,,Salzburg AG,minor_distribution,50,30000
314076127,way,48.3586851,14.2431194,,,distribution,50,medium
314076131,way,48.3625854,14.2410167,,,distribution,50,medium
314107838,way,47.8221024,13.2787948,,Salzburg AG,minor_distribution,50,30000
314107842,way,47.8255406,13.2166458,,Salzburg AG,minor_distribution,50,30000
314107843,way,47.8247751,13.2498651,,Salzburg AG,minor_distribution,50,30000
314108082,way,47.8394167,13.2791299,,Salzburg AG,minor_distribution,50,30000
314109160,way,47.8614720,13.2611152,,Salzburg AG,minor_distribution,50,30000
314109163,way,47.8555310,13.2678015,,Salzburg AG,minor_distribution,50,30000
314110114,way,47.8610341,13.2434046,,Salzburg AG,minor_distribution,50,30000
314110286,way,47.8506238,13.2278346,,Salzburg AG,minor_distribution,50,30000
314111158,way,47.8077191,13.2537694,,Salzburg AG,minor_distribution,50,30000
314118531,way,47.7872251,13.3375985,,Salzburg AG,minor_distribution,50,30000
314118828,way,47.7786031,13.3498297,,Salzburg AG,minor_distribution,50,30000
314119204,way,47.7740389,13.3608818,,Salzburg AG,minor_distribution,50,30000
314130795,way,47.8549450,13.2246813,,Salzburg AG,minor_distribution,50,30000
314132306,way,47.8549507,13.1768339,,Salzburg AG,minor_distribution,50,30000
314132311,way,47.8558642,13.1637854,,Salzburg AG,minor_distribution,50,30000
314134985,way,47.8426261,13.1377027,,Salzburg AG,minor_distribution,50,30000
314137832,way,47.8187641,13.1923160,,Salzburg AG,minor_distribution,50,30000
314137833,way,47.8183497,13.2119385,,Salzburg AG,minor_distribution,50,30000
314139661,way,47.7852037,13.1794062,,Salzburg AG,minor_distribution,50,30000
314139665,way,47.7936075,13.1664050,,Salzburg AG,minor_distribution,,3000
314145920,way,47.7675073,13.2537790,,Salzburg AG,minor_distribution,50,30000
314146673,way,47.7741192,13.3021956,,Salzburg AG,minor_distribution,50,30000
314146681,way,47.7682320,13.2736945,,Salzburg AG,minor_distribution,50,30000
314147174,way,47.7636262,13.3359935,,Salzburg AG,minor_distribution,50,30000
314148824,way,47.7511619,13.3551792,,Salzburg AG,minor_distribution,50,30000
314149555,way,47.7306600,13.4257644,,Salzburg AG,minor_distribution,50,30000
314149912,way,47.7124636,13.4623303,,Salzburg AG,minor_distribution,50,30000
314154882,way,47.6973088,13.4288456,,Salzburg AG,minor_distribution,50,30000
314154884,way,47.6882220,13.4378385,,Salzburg AG,minor_distribution,50,30000
314235517,way,47.7867330,13.1998510,,Salzburg AG,minor_distribution,50,30000
314235526,way,47.7877492,13.1943291,,Salzburg AG,minor_distribution,50,30000
314624647,way,47.4696469,13.1907327,,Salzburg AG,minor_distribution,50,30000
314624648,way,47.4714279,13.1824766,,Salzburg AG,minor_distribution,50,30000
314630014,way,47.5907674,13.2079397,,Salzburg AG,minor_distribution,50,30000
314772344,way,47.2912146,13.0222708,,Salzburg AG,minor_distribution,50,30000
314772350,way,47.3002328,13.0330809,,Salzburg AG,minor_distribution,50,30000
314776876,way,47.3885032,13.0140971,,Salzburg AG,minor_distribution,50,30000
314781045,way,47.3850113,13.1041057,,Salzburg AG,minor_distribution,50,30000
314781058,way,47.3785813,13.1196311,,Salzburg AG,minor_distribution,50,30000
314781060,way,47.3923649,13.0928882,,Salzburg AG,minor_distribution,50,30000
314781062,way,47.3830099,13.1132149,,Salzburg AG,minor_distribution,50,30000
314781063,way,47.3804745,13.1266504,,Salzburg AG,minor_distribution,50,30000
314781864,way,47.3825908,13.1532075,,Salzburg AG,minor_distribution,50,30000
314976623,way,47.2931577,12.9340878,,Salzburg AG,minor_distribution,50,30000
314977977,way,47.2889300,12.8731995,,Salzburg AG,minor_distribution,50,30000
314977982,way,47.2900462,12.8912129,,Salzburg AG,minor_distribution,50,30000
314977983,way,47.2900942,12.9157074,,Salzburg AG,minor_distribution,50,30000
315132015,way,47.2838036,12.7749995,,Salzburg AG,minor_distribution,50,30000
315133836,way,47.2896269,12.6934190,,Salzburg AG,minor_distribution,50,30000
315133841,way,47.2805551,12.7002087,,Salzburg AG,minor_distribution,50,30000
315277833,way,47.2817318,12.6225634,,Salzburg AG,minor_distribution,50,30000
315277834,way,47.2799845,12.6446264,,Salzburg AG,minor_distribution,50,30000
315277835,way,47.2805398,12.6279581,,Salzburg AG,minor_distribution,50,30000
315279101,way,47.2793745,12.5700896,,Salzburg AG,minor_distribution,50,30000
315279307,way,47.2804287,12.5618699,,Salzburg AG,minor_distribution,50,30000
315279851,way,47.2854863,12.4943295,,Salzburg AG,minor_distribution,50,30000
315280032,way,47.2878331,12.4948916,,Salzburg AG,minor_distribution,50,30000
315360455,way,47.2493298,12.1487177,,Salzburg AG,minor_distribution,50,30000
315361613,way,47.2412744,12.2091072,,Salzburg AG,minor_distribution,50,30000
315363781,way,47.3778059,12.6816162,,Salzburg AG,minor_distribution,50,30000
315365548,way,47.3658741,12.7256791,,Salzburg AG,minor_distribution,50,30000
315366356,way,47.3620870,12.7889340,,Salzburg AG,minor_distribution,50,30000
315366357,way,47.3602838,12.7981104,,Salzburg AG,minor_distribution,50,30000
315366650,way,47.3568462,12.7977193,,Salzburg AG,minor_distribution,50,30000
315370018,way,47.3437529,12.8005909,,Salzburg AG,minor_distribution,50,30000
315370020,way,47.3340394,12.8468103,,Salzburg AG,minor_distribution,50,30000
315370025,way,47.3310821,12.8228731,,Salzburg AG,minor_distribution,50,30000
315373374,way,47.3138891,12.8157118,,Salzburg AG,minor_distribution,50,30000
315470613,way,47.4458635,12.7543482,,Salzburg AG,minor_distribution,50,30000
315470614,way,47.4396790,12.7851823,,Salzburg AG,minor_distribution,50,30000
315470620,way,47.4326305,12.7637893,,Salzburg AG,minor_distribution,50,30000
315470928,way,47.4392909,12.7576069,,Salzburg AG,minor_distribution,50,30000
315472560,way,47.4400020,12.7015971,,Salzburg AG,minor_distribution,50,30000
315472566,way,47.4406930,12.7242879,,Salzburg AG,minor_distribution,50,30000
315472943,way,47.4162132,12.6207725,,Salzburg AG,minor_distribution,50,30000
315473242,way,47.3964452,12.6356919,,Salzburg AG,minor_distribution,50,30000
315473868,way,47.4273037,12.6684493,,Salzburg AG,minor_distribution,50,30000
315475989,way,47.5199255,12.7561674,,Salzburg AG,minor_distribution,50,30000
315482814,way,47.8907339,13.1903928,,Salzburg AG,minor_distribution,50,30000
315482815,way,47.8918435,13.1880272,,Salzburg AG,minor_distribution,50,30000
315482817,way,47.8939274,13.1834000,,Salzburg AG,minor_distribution,50,30000
315482818,way,47.8961954,13.1906659,,Salzburg AG,minor_distribution,50,30000
315482820,way,47.8977139,13.1874191,,Salzburg AG,minor_distribution,50,30000
315482821,way,47.9082264,13.2018940,,Salzburg AG,minor_distribution,50,30000
315484018,way,47.8822743,13.1894057,,Salzburg AG,minor_distribution,50,30000
315486798,way,47.8985840,13.1931250,,Salzburg AG,minor_distribution,50,30000
315486799,way,47.9008865,13.1922238,,Salzburg AG,minor_distribution,50,30000
315486936,way,47.9008851,13.1859062,,Salzburg AG,minor_distribution,50,30000
315604366,way,47.7167383,13.2535409,,Salzburg AG,minor_distribution,50,30000
315604367,way,47.7253069,13.2747269,,Salzburg AG,minor_distribution,50,30000
315607099,way,47.3077630,13.3923707,,Salzburg AG,minor_distribution,50,30000
315612751,way,47.2377543,13.2147461,,EAG,minor_distribution,50,30000
316532811,way,47.8598739,13.0619147,,Salzburg AG,minor_distribution,50,30000
316592820,way,47.2163552,12.8288038,,Salzburg AG,minor_distribution,50,30000
316592830,way,47.2022650,12.8328203,,Salzburg AG,minor_distribution,50,30000
317554916,way,47.9794274,13.0804466,Fraham Siedlung,Salzburg AG,minor_distribution,50,30000
318104691,way,47.9639601,13.0703868,,Salzburg AG,minor_distribution,50,30000
318616912,way,47.2784663,12.5833769,Umspannwerk Schwarzenbach,Austrian Power Grid AG;Österreichische Bundesbahnen,,,380000;110000
318701597,way,48.0805312,16.2212615,,,minor_distribution,,20000;500
318701730,way,48.0779044,16.2282832,,Wiener Netze,minor_distribution,,20000;400
318702142,way,48.0807942,16.2355519,,Wiener Netze,minor_distribution,,20000;400
318702143,way,48.0847739,16.2415583,,Wiener Netze,minor_distribution,,20000;400
318760849,way,48.0725365,16.2320755,,Wiener Netze,minor_distribution,,20000;400
318920889,way,48.0882567,16.2526320,,Wiener Netze,minor_distribution,,20000;400
319174701,way,47.2334890,12.2505240,Sulzau Siggen,Salzburg AG,minor_distribution,50,30000
319984241,way,48.0752990,16.1846409,Trafo-Station Wiener Netze,Wiener Netze,minor_distribution,,20000;400
320082324,way,46.6659291,14.4087059,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
320093736,way,48.0880715,16.2395935,,Wiener Netze,minor_distribution,,20000;400
320416620,way,47.1457784,13.7530813,,,minor_distribution,50,30000
320419147,way,47.0623712,13.6562949,,,minor_distribution,50,20000
320442058,way,48.2688915,14.2261746,Umspannwerk Leonding,APG;Linz Netz,transmission,50,110000;30000
320494698,way,48.0924928,16.2505259,Trafo-Station Wiener Netze,Wiener Netze,minor_distribution,,20000;400
320494701,way,48.0895768,16.2441817,,Wiener Netze,minor_distribution,,20000;400
320494704,way,48.0862825,16.2455395,,Wiener Netze,minor_distribution,,20000;400
320660142,way,46.8714830,14.6153332,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
320775035,way,46.9847914,13.7734714,,Salzburg AG,minor_distribution,50,30000
321321455,way,46.7185059,15.9571583,,,distribution,,110000
321321458,way,46.7185255,15.9569803,,,distribution,,20000
321377650,way,46.8298842,14.1430847,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
321946617,way,48.1108878,15.6133002,Umspannwerk Wilhelmsburg,EVN,transmission,,110000
321988431,way,47.8990219,13.0361733,,Salzburg Netz,minor_distribution,50,30000
322030996,way,47.8902523,13.0504139,,Salzburg Netz,minor_distribution,50,30000
322897094,way,47.8375174,13.2744871,,Salzburg AG,minor_distribution,50,30000
322906272,way,47.8382223,13.2517948,Thalgau Freibad,Salzburg AG,minor_distribution,50,30000
322908044,way,47.8373922,13.2675822,,Energie AG,minor_distribution,50,30000
322930338,way,47.9657411,13.0609658,Matzing Edt,Salzburg AG,minor_distribution,50,30000
322954958,way,47.9790278,13.0709513,,Salzburg AG,minor_distribution,50,30000
323781443,way,47.9588859,13.0721558,,,minor_distribution,50,30000
324030841,way,46.7913032,13.6231625,,KNG-Kärnten Netz GmbH,minor_distribution,,20000
324030843,way,46.7828272,13.6349978,,KNG-Kärnten Netz GmbH,minor_distribution,,20000
324055876,way,48.6974395,16.0500484,Umspannwerk Peigarten,Netz NÖ,transmission,,110000
324566487,way,47.9990272,13.0793238,,Salzburg AG,minor_distribution,,20000;400
325358765,way,46.9322427,15.5367092,Schloss Waasen,E-Steiermark,minor_distribution,50,20000;400
325403750,way,47.9878846,13.0632510,WHB PV-Park GmbH,Salzburg AG,converter,50,30000
325753786,way,48.3569638,15.7572611,Umspannwerk Stollhofen,Netz NÖ,transmission,,110000;20000
325796867,way,46.6736888,14.2305413,,KNG-Kärnten Netz GmbH,minor_distribution,,20000
326495774,way,47.9962778,13.0629993,,Salzburg AG,minor_distribution,50,30000
326495780,way,47.9966061,13.0635972,,Salzburg Netz,minor_distribution,50,30000
326499333,way,47.9991253,13.0677601,,Salzburg AG,minor_distribution,,20000;400
326647088,way,47.0553537,12.8044918,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
326935231,way,47.9994456,13.0618060,,Salzburg AG,minor_distribution,50,30000
327594657,way,47.8529643,13.2078857,,Salzburg AG,minor_distribution,50,30000
327638717,way,47.2372160,12.2540844,,,minor_distribution,50,30000
327664486,way,47.2667675,12.3342364,Bramberg Eder,Salzburg AG,minor_distribution,50,30000
328043006,way,47.2512831,12.2710855,,,minor_distribution,50,30000
328224881,way,47.0535306,15.5196281,Haberbach II,Energie Steiermark,minor_distribution,,20000
328224907,way,47.0595567,15.5215239,Hart Holzerhofstrasse,Energie Steiermark,minor_distribution,,20000
328456200,way,47.0511360,15.1255444,Rosental Bergweg,E-Steiermark,minor_distribution,50,20000;400
328556357,way,47.9390721,13.0730370,,Salzburg AG,minor_distribution,,20000;400
328812887,way,47.9366116,13.0709356,,Salzburg AG,minor_distribution,,20000;400
328841589,way,47.9370757,13.0746210,,Salzburg AG,minor_distribution,,20000;400
329319672,way,47.9359453,13.0783075,,Salzburg AG,minor_distribution,,20000;400
329719881,way,47.9411902,13.0683305,,Salzburg AG,minor_distribution,,20000;400
330055756,way,47.4798160,13.1908325,,Salzburg AG,minor_distribution,50,30000
330338164,way,47.9381583,13.0627274,,Salzburg AG,minor_distribution,,20000;400
330550325,way,47.9438993,13.0268301,,Salzburg AG,minor_distribution,,20000;400
330828380,way,47.0522949,15.5311900,,Energie Steiermark,minor_distribution,,20000
331112497,way,47.9336249,13.0829236,,Salzburg AG,minor_distribution,50,30000
332062797,way,46.7772459,14.3703924,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
332068652,way,46.7750061,14.3583689,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
332302733,way,47.9290148,13.0780315,,Salzburg AG,minor_distribution,50,30000
332559910,way,47.9237738,13.0747536,Obertrum Lindenhof,Salzburg AG,minor_distribution,50,30000
333584878,way,47.9249686,13.0621655,,Salzburg AG,minor_distribution,50,30000
333584879,way,47.9258217,13.0539604,,Salzburg AG,minor_distribution,50,30000
335583773,way,47.9733977,13.1029444,,,minor_distribution,50,30000
336712732,way,46.9317872,15.5644035,Götzau,E-Steiermark,minor_distribution,50,20000;400
336924398,way,47.3678172,12.7234412,,,minor_distribution,50,30000
337169409,way,47.9867574,13.7156509,Umspannwerk Regau,Netz OÖ,transmission,,110000;30000
337744867,way,48.5078087,14.5105509,,,minor_distribution,,20000
338301074,way,47.8734422,13.1502976,,,minor_distribution,50,30000
338750674,way,47.9567273,13.0903047,,Salzburg AG,minor_distribution,50,30000
338796202,way,47.9494536,13.0943877,,Salzburg AG,minor_distribution,50,30000
339303454,way,47.9675560,13.0789068,,Salzburg AG,minor_distribution,50,30000
339751805,way,47.9709666,13.0978489,,Salzburg AG,minor_distribution,50,30000
340126201,way,47.9399047,13.0914452,,Salzburg AG,minor_distribution,50,30000
340877806,way,48.3480681,14.5024563,,Linz Netz,minor_distribution,50,30000
340880144,way,48.3503649,14.5077500,,Linz Netz,minor_distribution,,30000
340971597,way,48.3534140,14.5155121,,Linz Netz,minor_distribution,50,30000
340978206,way,48.3601542,14.5002656,,Linz Netz,minor_distribution,50,30000
341235408,way,47.9589114,13.1001018,,Salzburg AG,minor_distribution,50,30000
342553939,way,48.3597376,14.5243322,,Linz Netz,minor_distribution,,30000
342668391,way,48.3423434,14.5296271,,Linz Netz,minor_distribution,,30000
342672055,way,48.3375683,14.5441066,,Linz Netz,minor_distribution,,30000
342684819,way,48.3507934,14.5377100,,Linz Netz,minor_distribution,,30000
342684820,way,48.3491049,14.5404857,,Linz Netz,minor_distribution,,30000
342684821,way,48.3483535,14.5372136,,Linz Netz,minor_distribution,,30000
342686562,way,48.3471737,14.5427747,,Linz Netz,minor_distribution,,30000
342713203,way,48.3370910,14.5702576,,Linz Netz,minor_distribution,50,30000
342881186,way,48.3626817,14.5337194,,Linz Netz,minor_distribution,,30000
342881390,way,48.3681569,14.5370076,,Linz Netz,minor_distribution,50,30000
342881789,way,48.3526964,14.5260054,,Linz Netz,minor_distribution,,30000
342881792,way,48.3503365,14.5295550,,Linz Netz,minor_distribution,50,30000
343233049,way,47.9893256,13.1152807,,Energie AG,minor_distribution,50,30000
344429338,way,47.9700734,13.1054406,,Salzburg AG,minor_distribution,50,30000
344767792,way,48.3524591,14.5338287,,Linz Netz,minor_distribution,,30000
344806647,way,48.3461844,14.5317299,,Linz Netz,minor_distribution,,30000
345236049,way,47.9791482,13.1262688,,Salzburg AG,minor_distribution,50,30000
345526307,way,46.5874611,14.0176553,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
346292301,way,46.6246414,14.2831123,Josefinum,Energie Klagenfurt GmbH,minor_distribution,50,20000
346385499,way,46.6228818,14.2844856,Hönelg. 10 Billa,Energie Klagenfurt GmbH,minor_distribution,50,20000
347720860,way,47.3019652,11.5966411,Unterwerk Fritzens-Wattens,ÖBB-Infrastruktur AG,traction,16.7,110000
347760902,way,46.6021339,14.0386292,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
347968939,way,47.0855167,11.7786275,Umspannwerk Rosshag,Austrian Power Grid AG,transmission,,220000
349573084,way,47.1459134,13.7970835,,Salzburg AG,minor_distribution,50,30000
349574381,way,47.1497758,13.7933324,,Salzburg AG,minor_distribution,50,30000
349637455,way,47.1450332,13.7670886,,,minor_distribution,50,30000
350022872,way,47.1310458,13.8001289,,Salzburg AG,minor_distribution,50,30000
350045852,way,47.1111480,13.7352305,,Salzburg AG,minor_distribution,50,30000
350202552,way,47.9052609,16.9938327,,Netz Burgenland,minor_distribution,,20000
350382546,way,48.3619706,14.0019979,,Energie AG,minor_distribution,50,7500;400
350641871,way,46.6334636,13.8831927,Landskron Resselstraße,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
352136026,way,46.9061318,13.5803368,,KNG-Kärnten Netz GmbH,minor_distribution,,20000
353259683,way,46.5985084,14.1115141,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
353270341,way,46.6019369,14.0947768,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
353276008,way,46.6040364,14.1154341,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
353389506,way,46.5956103,14.0920224,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
353454921,way,46.5759621,14.0738514,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
353592585,way,46.5846532,14.0653892,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
353593353,way,46.5901576,14.0834183,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
353607347,way,46.5902534,13.8575229,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
354883583,way,47.9587240,13.0057861,,Salzburg Netz,minor_distribution,50,30000
354952042,way,46.5965130,13.8797391,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
355248790,way,46.5938421,14.0442750,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
355326343,way,46.6097170,14.0644759,,KNG-Kärnten Netz GmbH,distribution,50,20000
355775538,way,46.9155325,13.8760905,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
356628841,way,46.6853344,15.0974208,Soboth/Roschitz,E-Steiermark,minor_distribution,50,20000;400;230
356908609,way,46.6026614,13.8891202,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
356952500,way,46.6230774,14.0367358,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
358215772,way,46.6556961,12.9764954,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
361468969,way,47.8490060,13.1061730,,Salzburg Netz,minor_distribution,50,30000
361482510,way,47.8523795,13.1077360,,Salzburg Netz,minor_distribution,50,30000
362660200,way,47.4804490,9.6930718,Umspannwerk Hard,Vorarlberger Energienetze GmbH,,,110000
363449962,way,47.1363885,13.8088779,,Salzburg AG,minor_distribution,50,30000
